i,j,n_valid,denominator,fraction
8,5,0,28210561600,
8,6,0,8533694884,
8,7,0,2363904400,
8,8,0,590976100,
8,9,0,130873600,
8,10,0,25050025,
8,11,0,4008004,
8,12,0,511225,
8,13,0,48400,
8,14,0,3025,
8,15,0,100,
8,16,0,1,
9,0,0,540917591841,
9,1,0,240407818596,
9,2,0,102252852900,
9,3,0,41408180100,
9,4,0,15868440900,
9,5,0,5712638724,
9,6,0,1914762564,
9,7,0,590976100,
9,8,0,165636900,
9,9,0,41409225,
9,10,0,9018009,
9,11,0,1656369,
9,12,0,245025,
9,13,0,27225,
9,14,0,2025,
9,15,0,81,
9,16,0,1,
10,0,0,60101954649,
10,1,0,29085255936,
10,2,0,13521038400,
10,3,0,6009350400,
10,4,0,2538950544,
10,5,0,1012766976,
10,6,0,378224704,
10,7,0,130873600,
10,8,0,41409225,
10,9,0,11778624,
10,10,0,2944656,
10,11,0,627264,
10,12,0,108900,
10,13,0,14400,
10,14,0,1296,
10,15,0,64,
10,16,0,1,
11,0,0,5567099769,
11,1,0,2944581696,
11,2,0,1502337600,
11,3,0,736145424,
11,4,0,344622096,
11,5,0,153165376,
11,6,0,64128064,
11,7,0,25050025,
11,8,0,9018009,
11,9,0,2944656,
11,10,0,853776,
11,11,0,213444,
11,12,0,44100,
11,13,0,7056,
11,14,0,784,
11,15,0,49,
11,16,0,1,
12,0,0,414081801,
12,1,0,240374016,
12,2,0,135210384,
12,3,0,73410624,
12,4,0,38291344,
12,5,0,19079424,
12,6,0,9018009,
12,7,0,4008004,
12,8,0,1656369,
12,9,0,627264,
12,10,0,213444,
12,11,0,63504,
12,12,0,15876,
12,13,0,3136,
12,14,0,441,
12,15,0,36,
12,16,0,1,
13,0,0,23474025,
13,1,0,15023376,
13,2,0,9363600,
13,3,0,5664400,
13,4,0,3312400,
13,5,0,1863225,
13,6,0,1002001,
13,7,0,511225,
13,8,0,245025,
13,9,0,108900,
13,10,0,44100,
13,11,0,15876,
13,12,0,4900,
13,13,0,1225,
13,14,0,225,
13,15,0,25,
13,16,0,1,
14,0,0,938961,
14,1,0,665856,
14,2,0,462400,
14,3,0,313600,
14,4,0,207025,
14,5,0,132496,
14,6,0,81796,
14,7,0,48400,
14,8,0,27225,
14,9,0,14400,
14,10,0,7056,
14,11,0,3136,
14,12,0,1225,
14,13,0,400,
14,14,0,100,
14,15,0,16,
14,16,0,1,
15,0,0,23409,
15,1,0,18496,
15,2,0,14400,
15,3,0,11025,
15,4,0,8281,
15,5,0,6084,
15,6,0,4356,
15,7,0,3025,
15,8,0,2025,
15,9,0,1296,
15,10,0,784,
15,11,0,441,
15,12,0,225,
15,13,0,100,
15,14,0,36,
15,15,0,9,
15,16,0,1,
16,0,0,289,
16,1,0,256,
16,2,0,225,
16,3,0,196,
16,4,0,169,
16,5,0,144,
16,6,0,121,
16,7,0,100,
16,8,0,81,
16,9,0,64,
16,10,0,49,
16,11,0,36,
16,12,0,25,
16,13,0,16,
16,14,0,9,
16,15,0,4,
16,16,0,1,
17,0,0,1,
17,1,0,1,
17,2,0,1,
17,3,0,1,
17,4,0,1,
17,5,0,1,
17,6,0,1,
17,7,0,1,
17,8,0,1,
17,9,0,1,
17,10,0,1,
17,11,0,1,
17,12,0,1,
17,13,0,1,
17,14,0,1,
17,15,0,1,
17,16,0,1,
