i,j,n_valid,denominator,fraction
3,1,2217117700,16947345386546966350440000,1.3082389306262742e-16
3,2,844898847,4427232449127577876238400,1.9084131155537555e-16
3,3,21248606,1106808112281894469059600,1.919809397553198e-17
3,4,16251089,263981815855227399056400,6.156139736575745e-17
3,5,1165,59859822189393968040000,1.947120325302471e-20
3,6,0,12855083765836539240000,
3,7,0,2603154462581899196100,
3,8,0,494616462647053824900,
3,9,0,87688237145184057600,
3,10,0,14411872430727840000,
3,11,0,2179573299708840000,
3,12,0,300692153184321600,
3,13,0,37456461988358400,
3,14,0,4161829109817600,
3,15,0,406428624005625,
3,16,0,34256731055625,
3,17,0,2436034208400,
3,18,0,141933027600,
3,19,0,6517332900,
3,20,0,223502500,
3,21,0,5290000,
3,22,0,76176,
3,23,0,529,
3,24,0,1,
4,0,3492076356,14240477720640159225022500,2.452218545877053e-16
4,1,440423162,4050624773870978624006400,1.0872968670234687e-16
4,2,89826752,1106808112281894469059600,8.115837951821129e-17
4,3,6620308,289721539396666805313600,2.2850591981181546e-17
4,4,228897,72430384849166701328400,3.1602375206466093e-18
4,5,0,17235070755304390560000,
4,6,0,3888662839165553120100,
4,7,0,828354214260117824400,
4,8,0,165785573352613608900,
4,9,0,31001538917654553600,
4,10,0,5382211617648360000,
4,11,0,861153858823737600,
4,12,0,125895330571982400,
4,13,0,16647316439270400,
4,14,0,1967114540187225,
4,15,0,204694541122500,
4,16,0,18422508701025,
4,17,0,1401950721600,
4,18,0,87621920100,
4,19,0,4327008400,
4,20,0,160022500,
4,21,0,4096576,
4,22,0,64009,
4,23,0,484,
4,24,0,1,
5,0,383293038,3101259592494968009004900,1.2359269753076872e-16
5,1,56099511,922688804378668167968400,6.080003499086607e-17
5,2,3309082,263981815855227399056400,1.2535267963849773e-17
5,3,1613897,72430384849166701328400,2.2282046472338887e-17
5,4,0,19001665507723090592400,
5,5,0,4750416376930772648100,
5,6,0,1127482124965160372100,
5,7,0,252980753801047064100,
5,8,0,53404994776115852100,
5,9,0,10549134770590785600,
5,10,0,1937596182353409600,
5,11,0,328519767942273600,
5,12,0,50982406595265600,
5,13,0,7169400927459225,
5,14,0,902702926350225,
5,15,0,100300325150025,
5,16,0,9660316691025,
5,17,0,788597280900,
5,18,0,53005852900,
5,19,0,2822796900,
5,20,0,112911876,
5,21,0,3136441,
5,22,0,53361,
5,23,0,441,
5,24,0,1,
6,0,23351,640756114151852894422500,3.6442894787340185e-20
6,1,29499,199608178340436596640000,1.4778953325005273e-19
6,2,582,59859822189393968040000,9.73560162651289e-21
6,3,0,17235070755304390560000,
6,4,0,4750416376930772648100,
6,5,0,1249287673091590440000,
6,6,0,312321918272897610000,
6,7,0,73916947787011560000,
6,8,0,16483023079048102500,
6,9,0,3444615435294950400,
6,10,0,670448506004640000,
6,11,0,120668417976960000,
6,12,0,19915002576275625,
6,13,0,2984141905290000,
6,14,0,401201300600100,
6,15,0,47705267610000,
6,16,0,4928733005625,
6,17,0,432700840000,
6,18,0,31364410000,
6,19,0,1806590016,
6,20,0,78411025,
6,21,0,2371600,
6,22,0,44100,
6,23,0,400,
6,24,0,1,
7,0,0,125101653439058353102500,
7,1,0,40849519490304768360000,
7,2,0,12855083765836539240000,
7,3,0,3888662839165553120100,
7,4,0,1127482124965160372100,
7,5,0,312321918272897610000,
7,6,0,82358080713306090000,
7,7,0,20589520178326522500,
7,8,0,4857445984927644900,
7,9,0,1075697380745222400,
7,10,0,222251524947360000,
7,11,0,42540330946955625,
7,12,0,7481077970900625,
7,13,0,1196972475344100,
7,14,0,172216016072100,
7,15,0,21966328580625,
7,16,0,2440703175625,
7,17,0,231072490000,
7,18,0,18116083216,
7,19,0,1132255201,
7,20,0,53509225,
7,21,0,1768900,
7,22,0,36100,
7,23,0,361,
7,24,0,1,
8,0,0,22977854713296432202500,
8,1,0,7873435047506689440000,
8,2,0,2603154462581899196100,
8,3,0,828354214260117824400,
8,4,0,252980753801047064100,
8,5,0,73916947787011560000,
8,6,0,20589520178326522500,
8,7,0,5445717990022688400,
8,8,0,1361429497505672100,
8,9,0,320042195924198400,
8,10,0,70321771565375625,
8,11,0,14342421672022500,
8,12,0,2693188069524225,
8,13,0,461140406672400,
8,14,0,71170904601225,
8,15,0,9762812702500,
8,16,0,1169804480625,
8,17,0,119787978816,
8,18,0,10190296809,
8,19,0,693479556,
8,20,0,35820225,
8,21,0,1299600,
8,22,0,29241,
8,23,0,324,
8,24,0,1,
9,0,0,3950386681821932722500,
9,1,0,1422139205455895780100,
9,2,0,494616462647053824900,
9,3,0,165785573352613608900,
9,4,0,53404994776115852100,
9,5,0,16483023079048102500,
9,6,0,4857445984927644900,
9,7,0,1361429497505672100,
9,8,0,361297635242552100,
9,9,0,90324408810638025,
9,10,0,21147754404155625,
9,11,0,4605510959127225,
9,12,0,925483177280025,
9,13,0,169986706031025,
9,14,0,28214528710225,
9,15,0,4173746850625,
9,16,0,540917591841,
9,17,0,60101954649,
9,18,0,5567099769,
9,19,0,414081801,
9,20,0,23474025,
9,21,0,938961,
9,22,0,23409,
9,23,0,289,
9,24,0,1,
10,0,0,632061869091509235600,
10,1,0,239360707821636633600,
10,2,0,87688237145184057600,
10,3,0,31001538917654553600,
10,4,0,10549134770590785600,
10,5,0,3444615435294950400,
10,6,0,1075697380745222400,
10,7,0,320042195924198400,
10,8,0,90324408810638025,
10,9,0,24061445010950400,
10,10,0,6015361252737600,
10,11,0,1401915345465600,
10,12,0,302198588499600,
10,13,0,59693548345600,
10,14,0,10684791937600,
10,15,0,1709566710016,
10,16,0,240407818596,
10,17,0,29085255936,
10,18,0,2944581696,
10,19,0,240374016,
10,20,0,15023376,
10,21,0,665856,
10,22,0,18496,
10,23,0,256,
10,24,0,1,
11,0,0,93500276492826810000,
11,1,0,37296509182734240000,
11,2,0,14411872430727840000,
11,3,0,5382211617648360000,
11,4,0,1937596182353409600,
11,5,0,670448506004640000,
11,6,0,222251524947360000,
11,7,0,70321771565375625,
11,8,0,21147754404155625,
11,9,0,6015361252737600,
11,10,0,1609341595560000,
11,11,0,402335398890000,
11,12,0,93271169290000,
11,13,0,19868414760000,
11,14,0,3846525097536,
11,15,0,667799496100,
11,16,0,102252852900,
11,17,0,13521038400,
11,18,0,1502337600,
11,19,0,135210384,
11,20,0,9363600,
11,21,0,462400,
11,22,0,14400,
11,23,0,225,
11,24,0,1,
12,0,0,12691173263569290000,
12,1,0,5339748575468160000,
12,2,0,2179573299708840000,
12,3,0,861153858823737600,
12,4,0,328519767942273600,
12,5,0,120668417976960000,
12,6,0,42540330946955625,
12,7,0,14342421672022500,
12,8,0,4605510959127225,
12,9,0,1401915345465600,
12,10,0,402335398890000,
12,11,0,108172480360000,
12,12,0,27043120090000,
12,13,0,6230734868736,
12,14,0,1308887012356,
12,15,0,247426656400,
12,16,0,41408180100,
12,17,0,6009350400,
12,18,0,736145424,
12,19,0,73410624,
12,20,0,5664400,
12,21,0,313600,
12,22,0,11025,
12,23,0,196,
12,24,0,1,
13,0,0,1566697064677290000,
13,1,0,696309806523240000,
13,2,0,300692153184321600,
13,3,0,125895330571982400,
13,4,0,50982406595265600,
13,5,0,19915002576275625,
13,6,0,7481077970900625,
13,7,0,2693188069524225,
13,8,0,925483177280025,
13,9,0,302198588499600,
13,10,0,93271169290000,
13,11,0,27043120090000,
13,12,0,7312459672336,
13,13,0,1828114918084,
13,14,0,418151049316,
13,15,0,86394844900,
13,16,0,15868440900,
13,17,0,2538950544,
13,18,0,344622096,
13,19,0,38291344,
13,20,0,3312400,
13,21,0,207025,
13,22,0,8281,
13,23,0,169,
13,24,0,1,
14,0,0,174077451630810000,
14,1,0,81851928277017600,
14,2,0,37456461988358400,
14,3,0,16647316439270400,
14,4,0,7169400927459225,
14,5,0,2984141905290000,
14,6,0,1196972475344100,
14,7,0,461140406672400,
14,8,0,169986706031025,
14,9,0,59693548345600,
14,10,0,19868414760000,
14,11,0,6230734868736,
14,12,0,1828114918084,
14,13,0,497634306624,
14,14,0,124408576656,
14,15,0,28210561600,
14,16,0,5712638724,
14,17,0,1012766976,
14,18,0,153165376,
14,19,0,19079424,
14,20,0,1863225,
14,21,0,132496,
14,22,0,6084,
14,23,0,144,
14,24,0,1,
15,0,0,17194589099859600,
15,1,0,8567546125881600,
15,2,0,4161829109817600,
15,3,0,1967114540187225,
15,4,0,902702926350225,
15,5,0,401201300600100,
15,6,0,172216016072100,
15,7,0,71170904601225,
15,8,0,28214528710225,
15,9,0,10684791937600,
15,10,0,3846525097536,
15,11,0,1308887012356,
15,12,0,418151049316,
15,13,0,124408576656,
15,14,0,34134779536,
15,15,0,8533694884,
15,16,0,1914762564,
15,17,0,378224704,
15,18,0,64128064,
15,19,0,9018009,
15,20,0,1002001,
15,21,0,81796,
15,22,0,4356,
15,23,0,121,
15,24,0,1,
16,0,0,1487421202410000,
16,1,0,786735181440000,
16,2,0,406428624005625,
16,3,0,204694541122500,
16,4,0,100300325150025,
16,5,0,47705267610000,
16,6,0,21966328580625,
16,7,0,9762812702500,
16,8,0,4173746850625,
16,9,0,1709566710016,
16,10,0,667799496100,
16,11,0,247426656400,
16,12,0,86394844900,
16,13,0,28210561600,
16,14,0,8533694884,
16,15,0,2363904400,
16,16,0,590976100,
16,17,0,130873600,
16,18,0,25050025,
16,19,0,4008004,
16,20,0,511225,
16,21,0,48400,
16,22,0,3025,
16,23,0,100,
16,24,0,1,
17,0,0,110634634890000,
17,1,0,62231982125625,
17,2,0,34256731055625,
17,3,0,18422508701025,
17,4,0,9660316691025,
17,5,0,4928733005625,
17,6,0,2440703175625,
17,7,0,1169804480625,
17,8,0,540917591841,
17,9,0,240407818596,
17,10,0,102252852900,
17,11,0,41408180100,
17,12,0,15868440900,
17,13,0,5712638724,
17,14,0,1914762564,
17,15,0,590976100,
17,16,0,165636900,
17,17,0,41409225,
17,18,0,9018009,
17,19,0,1656369,
17,20,0,245025,
17,21,0,27225,
17,22,0,2025,
17,23,0,81,
17,24,0,1,
18,0,0,6914664680625,
18,1,0,4144481640000,
18,2,0,2436034208400,
18,3,0,1401950721600,
18,4,0,788597280900,
18,5,0,432700840000,
18,6,0,231072490000,
18,7,0,119787978816,
18,8,0,60101954649,
18,9,0,29085255936,
18,10,0,13521038400,
18,11,0,6009350400,
18,12,0,2538950544,
18,13,0,1012766976,
18,14,0,378224704,
18,15,0,130873600,
18,16,0,41409225,
18,17,0,11778624,
18,18,0,2944656,
18,19,0,627264,
18,20,0,108900,
18,21,0,14400,
18,22,0,1296,
18,23,0,64,
18,24,0,1,
19,0,0,352568750625,
19,1,0,225644000400,
19,2,0,141933027600,
19,3,0,87621920100,
19,4,0,53005852900,
19,5,0,31364410000,
19,6,0,18116083216,
19,7,0,10190296809,
19,8,0,5567099769,
19,9,0,2944581696,
19,10,0,1502337600,
19,11,0,736145424,
19,12,0,344622096,
19,13,0,153165376,
19,14,0,64128064,
19,15,0,25050025,
19,16,0,9018009,
19,17,0,2944656,
19,18,0,853776,
19,19,0,213444,
19,20,0,44100,
19,21,0,7056,
19,22,0,784,
19,23,0,49,
19,24,0,1,
20,0,0,14102750025,
20,1,0,9658958400,
20,2,0,6517332900,
20,3,0,4327008400,
20,4,0,2822796900,
20,5,0,1806590016,
20,6,0,1132255201,
20,7,0,693479556,
20,8,0,414081801,
20,9,0,240374016,
20,10,0,135210384,
20,11,0,73410624,
20,12,0,38291344,
20,13,0,19079424,
20,14,0,9018009,
20,15,0,4008004,
20,16,0,1656369,
20,17,0,627264,
20,18,0,213444,
20,19,0,63504,
20,20,0,15876,
20,21,0,3136,
20,22,0,441,
20,23,0,36,
20,24,0,1,
21,0,0,419225625,
21,1,0,308002500,
21,2,0,223502500,
21,3,0,160022500,
21,4,0,112911876,
21,5,0,78411025,
21,6,0,53509225,
21,7,0,35820225,
21,8,0,23474025,
21,9,0,15023376,
21,10,0,9363600,
21,11,0,5664400,
21,12,0,3312400,
21,13,0,1863225,
21,14,0,1002001,
21,15,0,511225,
21,16,0,245025,
21,17,0,108900,
21,18,0,44100,
21,19,0,15876,
21,20,0,4900,
21,21,0,1225,
21,22,0,225,
21,23,0,25,
21,24,0,1,
22,0,0,8555625,
22,1,0,6760000,
22,2,0,5290000,
22,3,0,4096576,
22,4,0,3136441,
22,5,0,2371600,
22,6,0,1768900,
22,7,0,1299600,
22,8,0,938961,
22,9,0,665856,
22,10,0,462400,
22,11,0,313600,
22,12,0,207025,
22,13,0,132496,
22,14,0,81796,
22,15,0,48400,
22,16,0,27225,
22,17,0,14400,
22,18,0,7056,
22,19,0,3136,
22,20,0,1225,
22,21,0,400,
22,22,0,100,
22,23,0,16,
22,24,0,1,
23,0,0,105625,
23,1,0,90000,
23,2,0,76176,
23,3,0,64009,
23,4,0,53361,
23,5,0,44100,
23,6,0,36100,
23,7,0,29241,
23,8,0,23409,
23,9,0,18496,
23,10,0,14400,
23,11,0,11025,
23,12,0,8281,
23,13,0,6084,
23,14,0,4356,
23,15,0,3025,
23,16,0,2025,
23,17,0,1296,
23,18,0,784,
23,19,0,441,
23,20,0,225,
23,21,0,100,
23,22,0,36,
23,23,0,9,
23,24,0,1,
24,0,0,625,
24,1,0,576,
24,2,0,529,
24,3,0,484,
24,4,0,441,
24,5,0,400,
24,6,0,361,
24,7,0,324,
24,8,0,289,
24,9,0,256,
24,10,0,225,
24,11,0,196,
24,12,0,169,
24,13,0,144,
24,14,0,121,
24,15,0,100,
24,16,0,81,
24,17,0,64,
24,18,0,49,
24,19,0,36,
24,20,0,25,
24,21,0,16,
24,22,0,9,
24,23,0,4,
24,24,0,1,
25,0,0,1,
25,1,0,1,
25,2,0,1,
25,3,0,1,
25,4,0,1,
25,5,0,1,
25,6,0,1,
25,7,0,1,
25,8,0,1,
25,9,0,1,
25,10,0,1,
25,11,0,1,
25,12,0,1,
25,13,0,1,
25,14,0,1,
25,15,0,1,
25,16,0,1,
25,17,0,1,
25,18,0,1,
25,19,0,1,
25,20,0,1,
25,21,0,1,
25,22,0,1,
25,23,0,1,
25,24,0,1,
